com,com_name,nombre_pistes_cyclables
38479,Porte-des-Bonnevaux,5
29015,Bourg-Blanc,5
38310,Poliénas,5
88487,Val-d'Ajol,5
71443,Saint-Loup-Géanges,5
35123,Goven,5
01157,Fareins,5
73130,Grignon,5
59016,Armbouts-Cappel,5
88513,Vincey,5
38536,Vernioz,5
03200,Neuvy,5
30243,Saint-Christol-lez-Alès,5
51614,Verzy,5
33305,Nizan,5
85202,Sainte-Cécile,5
78497,Poigny-la-Forêt,5
30274,Saint-Julien-les-Rosiers,5
71162,Curgy,5
59007,Anhiers,5
58286,Tannay,5
17407,Sainte-Soulle,5
89085,Charmoy,5
54186,Eulmont,5
15079,Jaleyrac,5
38316,Pont-de-Chéruy,5
29010,Bodilis,5
38339,Roche,5
30156,Marguerittes,5
72329,Savigné-l'Évêque,5
59125,Cantaing-sur-Escaut,5
30166,Meynes,5
72280,Saint-Georges-du-Bois,5
95019,Arnouville,5
72244,Précigné,5
73026,Avrieux,5
85282,Sigournais,5
30153,Malons-et-Elze,5
30170,Molières-Cavaillac,5
15187,Saint-Flour,5
53247,Saint-Pierre-la-Cour,5
72198,Milesse,5
53188,Renazé,5
33394,Saint-Émilion,5
59088,Bois-Grenier,5
38442,Saint-Pierre-de-Chartreuse,5
72137,Villeneuve-en-Perseigne,5
78350,Louveciennes,5
59160,Crespin,5
06108,Roquette-sur-Siagne,5
38332,Renage,5
59086,Boeschepe,5
14701,Tourgéville,5
14680,Sully,5
38191,Huez,5
27493,Romilly-sur-Andelle,5
85119,Landes-Genusson,5
25405,Montperreux,5
31048,Baziège,5
50349,Montmartin-sur-Mer,5
69176,Soucieu-en-Jarrest,5
79135,Gourgé,5
16167,Jarnac,5
74085,Contamines-Montjoie,5
08403,Sault-lès-Rethel,5
67338,Obenheim,5
17472,Villedoux,5
33165,Fargues-Saint-Hilaire,5
95205,Écouen,5
22172,Plancoët,5
31089,Bretx,5
54483,Saint-Nicolas-de-Port,5
79300,Sainte-Verge,5
31112,Castagnède,5
69065,Corcelles-en-Beaujolais,5
41008,Avaray,5
01304,Pont-d'Ain,5
31117,Castelmaurou,5
22368,Tréméreuc,5
01306,Pont-de-Veyle,5
50409,Pont-Hébert,5
34189,Olonzac,5
39132,Chaux-en-Bresse,5
01207,Lapeyrouse,5
34174,Moulès-et-Baucels,5
73265,Saint-Ours,5
35078,Cherrueix,5
89156,Esnon,5
14630,Saint-Martin-des-Entrées,5
70232,Ferrières-lès-Scey,5
70207,Échenoz-la-Méline,5
54280,Jœuf,5
70058,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,5
58051,Challuy,5
04088,Forcalquier,5
73330,Yenne,5
85132,Maillé,5
34114,Gignac,5
39448,Rahon,5
39462,Rochefort-sur-Nenon,5
69284,Montanay,5
01063,Brion,5
17420,Salles-sur-Mer,5
30356,Rodilhan,5
78113,Brueil-en-Vexin,5
29040,Conquet,5
59481,Quesnoy,5
74037,Boëge,5
26096,Clérieux,5
38378,Saint-Clair-du-Rhône,5
26348,Taulignan,5
76384,Lillebonne,5
35297,Saint-Méen-le-Grand,5
36220,Thenay,5
62750,Saint-Hilaire-Cottes,5
76513,Quevillon,5
02805,Villeneuve-Saint-Germain,5
29302,Pont-de-Buis-lès-Quimerch,5
32307,Pavie,5
33058,Blaye,5
65304,Maubourguet,5
77306,Montereau-sur-le-Jard,5
45062,Cercottes,5
67191,Herbitzheim,5
77315,Montry,5
16287,Roullet-Saint-Estèphe,5
56070,Guégon,5
19073,Égletons,5
16232,Mornac,5
07116,Labégude,5
24223,Lalinde,5
02666,Rozoy-sur-Serre,5
84008,Barroux,5
45126,Donnery,5
62173,Brebières,5
62684,Racquinghem,5
83049,Cuers,5
47238,Sainte-Colombe-en-Bruilhois,5
34001,Abeilhan,5
66228,Villeneuve-la-Rivière,5
62516,Lillers,5
47054,Castelmoron-sur-Lot,5
44070,Haie-Fouassière,5
36087,Ingrandes,5
13062,Mimet,5
56160,Pleugriffet,5
33044,Bellefond,5
56231,Saint-Nolff,5
45324,Tigy,5
35333,Theil-de-Bretagne,5
13064,Mollégès,5
21638,Til-Châtel,5
34025,Bassan,5
83001,Adrets-de-l'Estérel,5
95489,Piscop,5
2A348,Vico,5
44152,Sainte-Anne-sur-Brivet,5
76495,Pavilly,5
95592,Seraincourt,5
64495,Saint-Pée-sur-Nivelle,5
44054,Erbray,5
07199,Rosières,5
45300,Sandillon,5
65100,Bordères-sur-l'Échez,5
76728,Vaupalière,5
66233,Vivès,5
34309,Teyran,5
17107,Ciré-d'Aunis,5
37008,Athée-sur-Cher,5
45104,Corquilleroy,5
33012,Arsac,5
63230,Monestier,5
34298,Sauvian,5
67310,Mussig,5
76640,Saint-Pierre-lès-Elbeuf,5
83124,Seillans,5
17075,Cabariot,5
02583,Pancy-Courtecon,5
66009,Arles-sur-Tech,5
63297,Reignat,5
13106,Septèmes-les-Vallons,5
03221,Saint-Bonnet-Tronçais,5
47032,Bon-Encontre,5
62080,Bapaume,5
29081,Huelgoat,5
29120,Lanvéoc,5
22079,Hénon,5
77317,Mormant,5
14200,Creully sur Seulles,5
62043,Attaques,5
63280,Pignols,5
63345,Saint-Genès-Champanelle,5
62617,Nœux-les-Mines,5
57031,Ars-Laquenexy,5
77217,Grisy-Suisnes,5
76545,Rouxmesnil-Bouteilles,5
45179,Lailly-en-Val,5
81131,Lagrave,5
76614,Saint-Martin-de-Boscherville,5
07295,Saint-Sauveur-de-Montagut,5
56166,Plouay,4
65062,Barbazan-Debat,4
82101,Malause,4
22176,Plédran,4
74106,Draillant,4
65098,Boô-Silhen,4
66043,Casteil,4
13070,Penne-sur-Huveaune,4
30130,Génolhac,4
58016,Asnois,4
46029,Biars-sur-Cère,4
27511,Saint-Aubin-d'Écrosville,4
59409,Monchecourt,4
76617,Saint-Martin-du-Vivier,4
73316,Villard-Sallet,4
10368,Savières,4
89291,Passy,4
50143,Coudeville-sur-Mer,4
09052,Besset,4
59423,Neuf-Berquin,4
76618,Petit-Caux,4
54315,Leyr,4
11034,Belvèze-du-Razès,4
59450,Ors,4
67331,Niederschaeffolsheim,4
31085,Boutx,4
90042,Évette-Salbert,4
21449,Nan-sous-Thil,4
46251,Saint-Céré,4
79001,Absie,4
56173,Pluméliau-Bieuzy,4
29018,Brennilis,4
01267,Nurieux-Volognat,4
33207,Izon,4
06019,Blausasc,4
57647,Serémange-Erzange,4
25410,Morre,4
46216,Payrignac,4
65481,Barèges,4
89399,Soucy,4
65460,Vic-en-Bigorre,4
26325,Saint-Rambert-d'Albon,4
14027,Monts d'Aunay,4
01263,Montmerle-sur-Saône,4
57642,Scy-Chazelles,4
90016,Bourg-sous-Châtelet,4
31516,Saint-Sauveur,4
01247,Mijoux,4
76648,Saint-Saëns,4
13072,Peynier,4
88349,Plainfaing,4
34320,Vailhauquès,4
86207,Roche-Posay,4
39487,Saint-Laurent-en-Grandvaux,4
65226,Ibos,4
31497,Saint-Loup-Cammas,4
69135,Deux-Grosnes,4
74058,Chapelle-d'Abondance,4
16106,Confolens,4
74025,Ballaison,4
46061,Cassagnes,4
89443,Véron,4
33454,Saint-Morillon,4
69248,Thizy-les-Bourgs,4
69246,Theizé,4
01229,Malafretaz,4
29188,Plougasnou,4
43061,Chaspinhac,4
58059,Charité-sur-Loire,4
01153,Échenevex,4
59085,Blécourt,4
29273,Santec,4
33330,Pompignac,4
72035,Bessé-sur-Braye,4
15265,Ydes,4
53015,Baconnière,4
21210,Créancey,4
32213,Lombez,4
71555,Varennes-le-Grand,4
45249,Paucourt,4
73106,École,4
63026,Aydat,4
78189,Crespières,4
52490,Thonnance-lès-Joinville,4
63089,Chappes,4
77238,Jouarre,4
30211,Redessan,4
07185,Préaux,4
83104,Rians,4
34016,Aumelas,4
45271,Saint-Brisson-sur-Loire,4
54076,Blainville-sur-l'Eau,4
64065,Ascain,4
91339,Linas,4
85239,Saint-Maixent-sur-Vie,4
38454,Saint-Sauveur,4
78246,Fontenay-Saint-Père,4
15219,Salers,4
72334,Sillé-le-Guillaume,4
77202,Genevraye,4
83073,Luc,4
27299,Gravigny,4
59104,Boussois,4
35243,Romagné,4
83081,Montauroux,4
83085,Motte,4
85250,Saint-Mathurin,4
95056,Belloy-en-France,4
17021,Arvert,4
56097,Landévant,4
30179,Montfrin,4
35133,Iffendic,4
15261,Vigean,4
63195,Lezoux,4
38445,Saint-Pierre-de-Mésage,4
83088,Néoules,4
29030,Cléder,4
32233,Marciac,4
52125,Chamarandes-Choignes,4
82169,Saint-Nicolas-de-la-Grave,4
78576,Saint-Rémy-l'Honoré,4
31565,Valentine,4
78550,Saint-Germain-de-la-Grange,4
89155,Escolives-Sainte-Camille,4
30307,Salles-du-Gardon,4
38188,Herbeys,4
70438,Ray-sur-Saône,4
44223,Geneston,4
06068,Gourdon,4
85167,Orbrie,4
44217,Vigneux-de-Bretagne,4
77069,Chailly-en-Bière,4
95612,Thillay,4
78590,Senlisse,4
04081,Esparron-de-Verdon,4
59385,Marpent,4
38187,Gua,4
85162,Rives-d'Autise,4
07167,Ollières-sur-Eyrieux,4
06149,Trinité,4
62841,Vendin-lès-Béthune,4
70117,Châlonvillars,4
51431,Pierry,4
34038,Bousquet-d'Orb,4
14712,Troarn,4
38198,Jarcieu,4
35299,Saint-Méloir-des-Ondes,4
87202,Veyrac,4
09157,Laroque-d'Olmes,4
45273,Saint-Denis-de-l'Hôtel,4
73191,Novalaise,4
71247,Jully-lès-Buxy,4
38279,Notre-Dame-de-Mésage,4
30269,Saint-Jean-du-Gard,4
64376,Meillon,4
59292,Haveluy,4
06089,Opio,4
95120,Butry-sur-Oise,4
83027,Cadière-d'Azur,4
64405,Morlaàs,4
73220,Saint-Alban-d'Hurtières,4
31583,Villematier,4
22302,Saint-Jacut-de-la-Mer,4
45008,Artenay,4
59319,Hoymille,4
45289,Saint-Lyé-la-Forêt,4
01187,Haut Valromey,4
58278,Sermoise-sur-Loire,4
39183,Crotenay,4
29049,Elliant,4
54490,Saizerais,4
47004,Aiguillon,4
77513,Villenoy,4
49132,Étriché,4
33503,Saumos,4
91649,Vert-le-Petit,4
13060,Meyreuil,4
14257,Évrecy,4
84085,Murs,4
29224,Pouldergat,4
74312,Vougy,4
60537,Ribécourt-Dreslincourt,4
47156,Marcellus,4
19117,Lissac-sur-Couze,4
47165,Meilhan-sur-Garonne,4
08145,Douzy,4
24543,Sourzac,4
47175,Monflanquin,4
62225,Clairmarais,4
67169,Gries,4
08090,Carignan,4
21661,Velars-sur-Ouche,4
07279,Saint-Montan,4
08081,Bogny-sur-Meuse,4
31232,Grenade,4
85002,Aiguillon-sur-Vie,4
90076,Pérouse,4
49247,Possonnière,4
37251,Souvigné,4
33494,Salaunes,4
49235,Parnay,4
04244,Volonne,4
62400,Haillicourt,4
84137,Vaison-la-Romaine,4
49218,Montrevault-sur-Èvre,4
49195,Mazières-en-Mauges,4
57426,Luttange,4
77517,Villevaudé,4
47137,Laplume,4
37210,Saint-Benoît-la-Forêt,4
42046,Champdieu,4
56014,Berné,4
24547,Terrasson-Lavilledieu,4
27015,Andé,4
13049,Lamanon,4
2B030,Barrettali,4
74240,Saint-Jean-de-Tholome,4
42302,Sorbiers,4
84034,Caumont-sur-Durance,4
35226,Pleugueneuc,4
25463,Pont-de-Roide-Vermondans,4
48009,Peyre en Aubrac,4
67438,Schaeffersheim,4
33080,Cadaujac,4
57143,Clouange,4
67418,Rountzenheim-Auenheim,4
07319,Teil,4
37028,Bossay-sur-Claise,4
2B123,Ghisonaccia,4
47315,Trentels,4
02237,Crécy-sur-Serre,4
57038,Audun-le-Tiche,4
57104,Boust,4
43021,Beaulieu,4
31399,Noé,4
29226,Poullan-sur-Mer,4
37053,Chanceaux-près-Loches,4
57156,Courcelles-sur-Nied,4
67464,Sermersheim,4
57242,Gandrange,4
42289,Saint-Symphorien-de-Lay,4
49026,Bécon-les-Granits,4
37176,Noyant-de-Touraine,4
62205,Campagne-lès-Wardrecques,4
67188,Heiligenberg,4
42211,Saint-Cyprien,4
76374,Incheville,4
49002,Allonnes,4
47205,Pindères,4
67548,Wiwersheim,4
37136,Louroux,4
77457,Solers,4
01443,Villars-les-Dombes,4
35019,Bazouges-la-Pérouse,4
57179,Distroff,4
35227,Pleumeleuc,4
02064,Belleu,4
33088,Camps-sur-l'Isle,4
67486,Sundhouse,4
76060,Beaubec-la-Rosière,4
80295,Étinehem-Méricourt,4
25147,Chemaudin et Vaux,4
68247,Oderen,4
18050,Chapelle-Saint-Ursin,4
08346,Prix-lès-Mézières,4
26088,Chatuzange-le-Goubet,4
86222,Saint-Georges-lès-Baillargeaux,4
82052,Escatalens,4
66190,Salses-le-Château,4
78010,Alluets-le-Roi,4
85026,Boissière-des-Landes,4
74180,Messery,4
38022,Avenières Veyrins-Thuellin,4
86223,Saint-Germain,4
77369,Poincy,4
60120,Cambronne-lès-Clermont,4
88304,Mirecourt,4
74200,Neuvecelle,4
91639,Vayres-sur-Essonne,4
60139,Chambly,4
31163,Drémil-Lafage,4
26008,Ancône,4
41106,Lamotte-Beuvron,4
69005,Ambérieux,4
50058,Blainville-sur-Mer,4
30060,Caissargues,4
66141,Pia,4
21577,Saint-Usage,4
66145,Ponteilla,4
86221,Saint-Genest-d'Ambière,4
76610,Sainte-Marie-des-Champs,4
74136,Grand-Bornand,4
07259,Saint-Just-d'Ardèche,4
69006,Amplepuis,4
57540,Phalsbourg,4
24449,Saint-Martial-d'Artenset,4
74150,Loisin,4
18025,Beffes,4
24451,Saint-Martial-de-Valette,4
76550,Sahurs,4
14046,Bavent,4
68298,Sainte-Marie-aux-Mines,4
68140,Hirtzfelden,4
85006,Apremont,4
38006,Allevard,4
18075,Cours-les-Barres,4
30020,Aubord,4
62448,Hesdin-l'Abbé,4
21632,Thorey-en-Plaine,4
47069,Colayrac-Saint-Cirq,4
62491,Laventie,4
26169,Malataverne,4
82037,Caussade,4
41238,Savigny-sur-Braye,4
78049,Bazemont,3
57153,Corny-sur-Moselle,3
2B152,Luri,3
24299,Mussidan,3
55502,Stenay,3
29297,Tréméven,3
01027,Balan,3
77175,Évry-Grégy-sur-Yerre,3
78048,Bazainville,3
59079,Beuvrages,3
29021,Plounéour-Brignogan-plages,3
88206,Gironcourt-sur-Vraine,3
38001,Abrets en Dauphiné,3
76595,Saint-Jouin-Bruneval,3
74152,Lovagny,3
01079,Champagne-en-Valromey,3
56041,Cléguérec,3
73100,Domessin,3
56031,Camors,3
24150,Daglan,3
07182,Prades,3
76334,Gueures,3
54451,Réhon,3
37119,Île-Bouchard,3
38315,Pont-de-Beauvoisin,3
30135,Jonquières-Saint-Vincent,3
2A247,Porto-Vecchio,3
33483,Saint-Sulpice-et-Cameyrac,3
38082,Charavines,3
78227,Évecquemont,3
2B096,Corte,3
35351,Verger,3
35193,Montreuil-le-Gast,3
01064,Briord,3
87096,Meyze,3
56228,Saint-Marcel,3
73003,Grand-Aigueblanche,3
27306,Guichainville,3
95430,Montsoult,3
55245,Heudicourt-sous-les-Côtes,3
76624,Saint-Nicolas-d'Aliermont,3
95052,Beaumont-sur-Oise,3
95250,Fosses,3
77388,Reuil-en-Brie,3
22372,Trémuson,3
77181,Ferrières-en-Brie,3
76167,Cauville-sur-Mer,3
77196,Fresnes-sur-Marne,3
17003,Aigrefeuille-d'Aunis,3
37083,Cormery,3
87126,Rochechouart,3
76600,Saint-Léonard,3
30073,Castillon-du-Gard,3
35245,Romillé,3
95658,Vigny,3
77229,Houssaye-en-Brie,3
55073,Bras-sur-Meuse,3
57550,Porcelette,3
88213,Grande-Fosse,3
74258,Samoëns,3
57191,Elzange,3
86226,Saint-Julien-l'Ars,3
17187,Guitinières,3
73232,Sainte-Foy-Tarentaise,3
77377,Presles-en-Brie,3
36140,Neuvy-Pailloux,3
38257,Montrevel,3
73280,Saint-Sorlin-d'Arves,3
57498,Neufchef,3
57316,Henriville,3
38153,Engins,3
36058,Concremiers,3
95142,Chars,3
29228,Primelin,3
77103,Châtillon-la-Borde,3
38226,Mens,3
77100,Châtelet-en-Brie,3
77070,Chailly-en-Brie,3
76686,Theuville-aux-Maillots,3
73235,Saint François Longchamp,3
35163,Luitré-Dompierre,3
76459,Nesle-Hodeng,3
23093,Gouzon,3
57711,Vibersviller,3
33539,Vayres,3
30122,Gajan,3
58208,Pazy,3
06148,Tourrettes-sur-Loup,3
88270,Liffol-le-Grand,3
30004,Aigues-Vives,3
73001,Aiguebelette-le-Lac,3
76715,Trouville,3
07268,Saint-Martin-d'Ardèche,3
57529,Ottange,3
37130,Ligueil,3
86070,Chauvigny,3
38135,Courtenay,3
95353,Maffliers,3
56262,Bono,3
54583,Villey-le-Sec,3
56140,Moréac,3
54580,Villerupt,3
76366,Houlme,3
87201,Verneuil-sur-Vienne,3
57212,Féy,3
54571,Ville-en-Vermois,3
74221,Reposoir,3
74262,Scientrier,3
87111,Oradour-sur-Vayres,3
29277,Sizun,3
57245,Gavisse,3
24335,Port-Sainte-Foy-et-Ponchapt,3
74165,Marigny-Saint-Marcel,3
35289,Saint-Malo-de-Phily,3
25191,Dampierre-sur-le-Doubs,3
38034,Beaurepaire,3
76490,Ourville-en-Caux,3
76743,Villers-Écalles,3
07240,Saint-Georges-les-Bains,3
87048,Condat-sur-Vienne,3
35296,Saint-Médard-sur-Ille,3
78162,Choisel,3
56226,Saint-Malo-de-Beignon,3
78090,Bouafle,3
73183,Myans,3
45210,Montbouy,3
15233,Teissières-de-Cornet,3
48092,Marvejols,3
42325,Vendranges,3
42324,Veauchette,3
48013,Badaroux,3
61345,Rémalard en Perche,3
02089,Billy-sur-Aisne,3
61234,Lonrai,3
48082,Laubert,3
61164,Ferrière-Béchet,3
62023,Allouagne,3
67522,Weislingen,3
67523,Weitbruch,3
48140,Saint-Chély-d'Apcher,3
67537,Wingen,3
67538,Wingen-sur-Moder,3
84044,Entrechaux,3
22135,Louargat,3
67404,Rittershoffen,3
81097,Fréjairolles,3
26231,Peyrins,3
31406,Palaminy,3
81145,Lisle-sur-Tarn,3
13045,Graveson,3
31421,Pins-Justaret,3
25477,Rancenay,3
02555,Nogent-l'Artaud,3
02383,Homblières,3
43190,Saint-Germain-Laprade,3
62048,Auchel,3
67362,Orschwiller,3
67324,Niederbronn-les-Bains,3
02313,Flavigny-le-Grand-et-Beaurain,3
84026,Cadenet,3
26380,Gervans,3
84028,Cairanne,3
25453,Pierrefontaine-les-Varans,3
47312,Tournon-d'Agenais,3
01411,Souclin,3
68023,Beblenheim,3
67222,Ingwiller,3
60284,Grandfresnoy,3
68142,Hohrod,3
60374,Maignelay-Montigny,3
35037,Bréal-sous-Montfort,3
01366,Sainte-Julie,3
68172,Kunheim,3
49220,Morannes sur Sarthe-Daumeray,3
84138,Valréas,3
68203,Merxheim,3
49140,Fontevraud-l'Abbaye,3
84143,Venasque,3
60233,Feuquières,3
80360,Fressenneville,3
41294,Villiers-sur-Loir,3
68260,Raedersheim,3
60167,Couloisy,3
01363,Saint-Jean-le-Vieux,3
49170,Juvardeil,3
60450,Neuilly-en-Thelle,3
84063,Lamotte-du-Rhône,3
60542,Rochy-Condé,3
60587,Saint-Martin-Longueau,3
01389,Saint-Trivier-sur-Moignans,3
80693,Sailly-Laurette,3
01371,Saint-Marcel,3
68055,Bruebach,3
31287,Lavernose-Lacasse,3
60559,Rue-Saint-Pierre,3
60541,Roberval,3
42087,Écotay-l'Olme,3
49060,Bellevigne-les-Châteaux,3
01370,Saint-Laurent-sur-Saône,3
31269,Lamasquère,3
60536,Rhuis,3
33379,Saint-Brice,3
60481,Orrouy,3
18139,Marseilles-lès-Aubigny,3
47274,Saint-Romain-le-Noble,3
28041,Blandainville,3
41226,Saint-Ouen,3
62824,Tortefontaine,3
64493,Saint-Palais,3
02779,Vénérolles,3
64526,Soumoulou,3
21317,Is-sur-Tille,3
21342,Laperrière-sur-Saône,3
21353,Longecourt-en-Plaine,3
82136,Orgueil,3
65116,Cadéac,3
21062,Bellenot-sous-Pouilly,3
83119,Saint-Tropez,3
19229,Saint-Pantaléon-de-Larche,3
25578,Valdahon,3
83123,Sanary-sur-Mer,3
19148,Neuvic,3
46182,Luzech,3
44174,Saint-Lumine-de-Coutais,3
34293,Salvetat-sur-Agout,3
64316,Larrau,3
31515,Saint-Rustice,3
64029,Aramits,3
32180,Lagraulet-du-Gers,3
63302,Roche-Blanche,3
45193,Marcilly-en-Villette,3
63227,Mirefleurs,3
03040,Bressolles,3
63430,Thiers,3
63472,Yronde-et-Buron,3
64040,Arette,3
21268,Flagey-lès-Auxonne,3
45238,Ousson-sur-Loire,3
83097,Pourrières,3
45258,Puiseaux,3
45139,Estouy,3
83046,Cotignac,3
45093,Chevilly,3
21263,Fénay,3
31517,Saint-Sulpice-sur-Lèze,3
44164,Saint-Hilaire-de-Chaléons,3
62198,Cambligneul,3
62321,Évin-Malmaison,3
14057,Bellengreville,3
62447,Hesdin,3
47078,Damazan,3
82019,Boudou,3
28280,Nogent-le-Rotrou,3
62329,Ferques,3
44056,Fay-de-Bretagne,3
21673,Veuvey-sur-Ouche,3
28051,Bonneval,3
47143,Lavardac,3
62277,Drocourt,3
67160,Gœrsdorf,3
47179,Monsempron-Libos,3
62218,Caucourt,3
44024,Brains,3
14100,Bretteville-sur-Laize,3
66226,Villemolaque,3
26368,Vercheny,3
66014,Baixas,3
62557,Marœuil,3
46225,Prayssac,3
66053,Collioure,3
31486,Saint-Hilaire,3
62609,Neuville-Saint-Vaast,3
83130,Solliès-Pont,3
44153,Saint-Aubin-des-Châteaux,3
46297,Salviac,3
62555,Marles-les-Mines,3
33037,Beautiran,3
62543,Mametz,3
21584,Saulieu,3
24550,Thenon,3
13068,Paradou,3
31470,Saint-Aventin,3
82059,Faudoas,3
44118,Pannecé,3
49269,Saint-Christophe-du-Bois,3
68106,Goldbach-Altenbach,3
80211,Conty,3
68294,Sainte-Croix-aux-Mines,3
01202,Lagnieu,3
89237,Mailly-la-Ville,3
70037,Autet,3
39367,Morbier,3
70138,Chassey-lès-Scey,3
51450,Puisieulx,3
70421,Port-sur-Saône,3
51282,Gueux,3
70447,Rioz,3
71074,Chaintré,3
51535,Sézanne,3
71090,Chapelle-de-Guinchay,3
71106,Charolles,3
04046,Chaffaut-Saint-Jurson,3
51380,Montmirail,3
35071,Châtellier,3
33300,Naujac-sur-Mer,3
11185,Lagrasse,3
90003,Anjoutey,3
89464,Villeneuve-sur-Yonne,3
79031,Beauvoir-sur-Niort,3
63263,Orcines,3
77215,Gretz-Armainvilliers,3
39501,Sampans,3
31020,Aspet,3
89309,Pont-sur-Yonne,3
51065,Blacy,3
89321,Ravières,3
11111,Cruscades,3
59432,Niergnies,3
11037,Berriac,3
01208,Lavours,3
22232,Plourhan,3
59310,Hon-Hergies,3
22199,Pleumeur-Gautier,3
72187,Marigné-Laillé,3
15092,Lanobre,3
53144,Marcillé-la-Ville,3
85232,Saint-Hilaire-le-Vouhis,3
29206,Plounévez-Lochrist,3
01098,Chazey-Bons,3
10114,Crancey,3
01093,Châtillon-sur-Chalaronne,3
78382,Maurecourt,3
15215,Saint-Simon,3
38405,Saint-Joseph-de-Rivière,3
01089,Château-Gaillard,3
38384,Saint-Étienne-de-Saint-Geoirs,3
78263,Gambais,3
72299,Saint-Mars-d'Outillé,3
34161,Montady,3
33324,Pineuilh,3
85198,Saint-Aubin-des-Ormeaux,3
51636,Villers-Marmery,3
71159,Culles-les-Roches,3
06081,Mas,3
89068,Chablis,3
71191,Essertenne,3
71225,Granges,3
14758,Villons-les-Buissons,3
71275,Marcigny,3
59210,Esquelbecq,3
35110,Feins,3
88498,Vecoux,3
38528,Vaulnaveys-le-Bas,3
52250,Joinville,3
88481,Uriménil,3
53007,Argentré,3
90009,Beaucourt,3
27438,Nonancourt,3
85036,Bretonnière-la-Claye,3
41043,Châtillon-sur-Cher,3
22180,Plélan-le-Petit,3
59624,Villers-Outréaux,3
50087,Brix,3
40331,Villeneuve-de-Marsan,3
79322,Tallud,3
85078,Damvix,3
50077,Bretteville,3
59641,Warhem,3
41025,Bracieux,3
18023,Baugy,3
49367,Erdre-en-Anjou,3
69033,Cailloux-sur-Fontaines,3
04173,Saint-André-les-Alpes,3
69126,Marcy,3
60041,Bailleul-sur-Thérain,3
68378,Wolfersdorf,3
68372,Willer-sur-Thur,3
60068,Béthisy-Saint-Pierre,3
26086,Châtillon-en-Diois,3
60086,Boran-sur-Oise,3
31162,Donneville,3
18032,Boulleret,3
41161,Nouan-le-Fuzelier,3
80161,Cahon,3
60125,Canly,3
68296,Saint-Hippolyte,3
06010,Bar-sur-Loup,3
69243,Tarare,3
50298,Méautis,3
90022,Châtenois-les-Forges,3
69193,Saint-Cyr-sur-le-Rhône,3
11272,Palaja,3
69157,Vindry-sur-Turdine,3
50402,Pieux,3
59577,Staple,3
83008,Bagnols-en-Forêt,2
06126,Saint-Martin-du-Var,2
83006,Artigues,2
77282,Mauregard,2
82190,Verdun-sur-Garonne,2
06125,Saint-Martin-d'Entraunes,2
83015,Bauduen,2
05130,Saint-Apollinaire,2
88442,Sapois,2
29136,Locunolé,2
02648,Ribemont,2
80082,Belloy-sur-Somme,2
85111,Île-d'Elle,2
28127,Dangeau,2
02775,Vendeuil,2
79127,Foye-Monjault,2
04040,Castellard-Mélan,2
29102,Landeleau,2
82134,Nègrepelisse,2
82126,Monteils,2
87156,Saint-Just-le-Martel,2
80070,Beauquesne,2
78401,Meulan-en-Yvelines,2
95352,Luzarches,2
85221,Saint-Gervais,2
01105,Civrieux,2
29247,Saint-Évarzec,2
83108,Roquebrussanne,2
01171,Géovreisset,2
91332,Leudeville,2
27568,Sainte-Marthe,2
27318,Haye-de-Calleville,2
81063,Castelnau-de-Lévis,2
81070,Coufouleux,2
29029,Cléden-Poher,2
80282,Érondelle,2
83087,Nans-les-Pins,2
95652,Viarmes,2
05139,Dévoluy,2
29210,Plouvorn,2
28422,Villages Vovéens,2
85248,Saint-Martin-Lars-en-Sainte-Hermine,2
83055,Fayence,2
06118,Saint-Cézaire-sur-Siagne,2
83099,Puget-sur-Argens,2
86229,Saint-Léger-de-Montbrillais,2
05068,Jarjayes,2
86224,Saint-Gervais-les-Trois-Clochers,2
83043,Collobrières,2
29249,Saint-Goazec,2
80443,Hornoy-le-Bourg,2
84037,Châteauneuf-du-Pape,2
88006,Ambacourt,2
88124,Darney,2
89456,Villemanoche,2
01322,Reyrieux,2
06091,Peille,2
88423,Saint-Léonard,2
28371,Saussay,2
86024,Béruges,2
95509,Puiseux-en-France,2
95504,Presles,2
82017,Bessens,2
81315,Vielmur-sur-Agout,2
29148,Mespaul,2
27117,Broglie,2
06071,Guillaumes,2
81281,Sémalens,2
05164,Savines-le-Lac,2
85185,Puyravault,2
81222,Réalmont,2
81220,Rabastens,2
85179,Poiroux,2
80688,Rue,2
78089,Bonnières-sur-Seine,2
88388,Renauvoid,2
89186,Germigny,2
84002,Ansouis,2
79299,Saint-Varent,2
91095,Bouray-sur-Juine,2
06054,Drap,2
79254,Saint-Georges-de-Rex,2
90041,Étueffont,2
02566,Ognes,2
01403,Serrières-de-Briord,2
04123,Mison,2
80732,Senarpont,2
80834,Yzengremer,2
88391,Rochesson,2
89414,Thorigny-sur-Oreuse,2
79157,Louzy,2
29091,Kerlouan,2
86048,Chabournay,2
01369,Saint-Just,2
80063,Beauchamps,2
88154,Domrémy-la-Pucelle,2
06138,Théoule-sur-Mer,2
79014,Loretz-d'Argenton,2
85210,Saint-Étienne-du-Bois,2
89023,Augy,2
95257,Frette-sur-Seine,2
87017,Blanzac,2
78470,Orphin,2
07011,Vallées-d'Antraigues-Asperjoc,2
02371,Harly,2
81060,Carmaux,2
77493,Verneuil-l'Étang,2
79013,Argentonnay,2
03247,Saint-Menoux,2
27103,Bourg-Achard,2
